sample_id,category,bandwidth_mbps,selected_action,state_0_bandwidth,state_1_payload_complexity,state_2_extract_complexity,state_3_encode_complexity,state_4_edge_density,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,proj_x,proj_y,action_label
artifact_001,Artifact,0.8,cond_png_l6_ds1,0.08,0.26911151263690913,0.5446679006672506,0.10477241508382075,0.15813975270672403,1.0,0.0,0.0,0.0,0.0,0.0,24.931746,-2.4522116,PNG-L6 / ds1
artifact_001,Artifact,1.0,cond_png_l6_ds1,0.1,0.26911151263690913,0.5446679006672506,0.10477241508382075,0.15813975270672403,1.0,0.0,0.0,0.0,0.0,0.0,24.887917,-2.589192,PNG-L6 / ds1
artifact_001,Artifact,1.5,cond_png_l6_ds1,0.15,0.26911151263690913,0.5446679006672506,0.10477241508382075,0.15813975270672403,1.0,0.0,0.0,0.0,0.0,0.0,24.753874,-2.808969,PNG-L6 / ds1
artifact_001,Artifact,2.0,cond_png_l6_ds1,0.2,0.26911151263690913,0.5446679006672506,0.10477241508382075,0.15813975270672403,1.0,0.0,0.0,0.0,0.0,0.0,24.575527,-2.9574866,PNG-L6 / ds1
artifact_001,Artifact,3.0,cond_png_l6_ds1,0.3,0.26911151263690913,0.5446679006672506,0.10477241508382075,0.15813975270672403,1.0,0.0,0.0,0.0,0.0,0.0,24.113945,-3.376058,PNG-L6 / ds1
artifact_001,Artifact,5.0,cond_png_l6_ds1,0.5,0.26911151263690913,0.5446679006672506,0.10477241508382075,0.15813975270672403,1.0,0.0,0.0,0.0,0.0,0.0,23.12132,-4.640636,PNG-L6 / ds1
artifact_001,Artifact,8.0,cond_png_l6_ds1,0.8,0.26911151263690913,0.5446679006672506,0.10477241508382075,0.15813975270672403,1.0,0.0,0.0,0.0,0.0,0.0,21.843534,-5.5541,PNG-L6 / ds1
artifact_001,Artifact,10.0,cond_png_l6_ds1,1.0,0.26911151263690913,0.5446679006672506,0.10477241508382075,0.15813975270672403,1.0,0.0,0.0,0.0,0.0,0.0,21.415134,-5.9070086,PNG-L6 / ds1
artifact_002,Artifact,0.8,cond_png_l6_ds1,0.08,0.40357804100024536,0.4533852028906443,0.24229573057921572,0.33588259714597724,0.0,0.0,1.0,0.0,0.0,0.0,-4.025866,-15.828931,PNG-L6 / ds1
artifact_002,Artifact,1.0,cond_png_l6_ds1,0.1,0.40357804100024536,0.4533852028906443,0.24229573057921572,0.33588259714597724,0.0,0.0,1.0,0.0,0.0,0.0,-4.025018,-15.930277,PNG-L6 / ds1
artifact_002,Artifact,1.5,cond_png_l6_ds1,0.15,0.40357804100024536,0.4533852028906443,0.24229573057921572,0.33588259714597724,0.0,0.0,1.0,0.0,0.0,0.0,-4.033593,-16.215855,PNG-L6 / ds1
artifact_002,Artifact,2.0,cond_png_l6_ds1,0.2,0.40357804100024536,0.4533852028906443,0.24229573057921572,0.33588259714597724,0.0,0.0,1.0,0.0,0.0,0.0,-4.0696516,-16.527548,PNG-L6 / ds1
artifact_002,Artifact,3.0,cond_png_l6_ds1,0.3,0.40357804100024536,0.4533852028906443,0.24229573057921572,0.33588259714597724,0.0,0.0,1.0,0.0,0.0,0.0,-4.249877,-17.1926,PNG-L6 / ds1
artifact_002,Artifact,5.0,cond_png_l6_ds1,0.5,0.40357804100024536,0.4533852028906443,0.24229573057921572,0.33588259714597724,0.0,0.0,1.0,0.0,0.0,0.0,-4.9802165,-18.816818,PNG-L6 / ds1
artifact_002,Artifact,8.0,cond_png_l6_ds1,0.8,0.40357804100024536,0.4533852028906443,0.24229573057921572,0.33588259714597724,0.0,0.0,1.0,0.0,0.0,0.0,-5.292525,-20.456581,PNG-L6 / ds1
artifact_002,Artifact,10.0,cond_png_l3_ds1,1.0,0.40357804100024536,0.4533852028906443,0.24229573057921572,0.33588259714597724,0.0,0.0,1.0,0.0,0.0,0.0,-5.429527,-20.940536,PNG-L3 / ds1
artifact_003,Artifact,0.8,cond_png_l6_ds1,0.08,0.17524370385241697,0.4348127694749324,0.08864086144681578,0.14482414683645453,0.0,1.0,0.0,0.0,0.0,0.0,6.2837944,15.362409,PNG-L6 / ds1
artifact_003,Artifact,1.0,cond_png_l6_ds1,0.1,0.17524370385241697,0.4348127694749324,0.08864086144681578,0.14482414683645453,0.0,1.0,0.0,0.0,0.0,0.0,6.2221627,15.442999,PNG-L6 / ds1
artifact_003,Artifact,1.5,cond_png_l6_ds1,0.15,0.17524370385241697,0.4348127694749324,0.08864086144681578,0.14482414683645453,0.0,1.0,0.0,0.0,0.0,0.0,5.968726,15.705673,PNG-L6 / ds1
artifact_003,Artifact,2.0,cond_png_l6_ds1,0.2,0.17524370385241697,0.4348127694749324,0.08864086144681578,0.14482414683645453,0.0,1.0,0.0,0.0,0.0,0.0,5.730532,15.915252,PNG-L6 / ds1
artifact_003,Artifact,3.0,cond_png_l6_ds1,0.3,0.17524370385241697,0.4348127694749324,0.08864086144681578,0.14482414683645453,0.0,1.0,0.0,0.0,0.0,0.0,5.3227363,16.209822,PNG-L6 / ds1
artifact_003,Artifact,5.0,cond_png_l6_ds1,0.5,0.17524370385241697,0.4348127694749324,0.08864086144681578,0.14482414683645453,0.0,1.0,0.0,0.0,0.0,0.0,4.5431023,16.748806,PNG-L6 / ds1
artifact_003,Artifact,8.0,cond_png_l6_ds1,0.8,0.17524370385241697,0.4348127694749324,0.08864086144681578,0.14482414683645453,0.0,1.0,0.0,0.0,0.0,0.0,3.7760158,17.70741,PNG-L6 / ds1
artifact_003,Artifact,10.0,cond_png_l6_ds1,1.0,0.17524370385241697,0.4348127694749324,0.08864086144681578,0.14482414683645453,0.0,1.0,0.0,0.0,0.0,0.0,3.5609562,18.122417,PNG-L6 / ds1
artifact_008,Artifact,0.8,cond_png_l6_ds1,0.08,0.09154788195141537,0.4249034354861088,0.04761480441873878,0.056799107039205946,1.0,0.0,0.0,0.0,0.0,0.0,26.3884,-4.00312,PNG-L6 / ds1
artifact_008,Artifact,1.0,cond_png_l6_ds1,0.1,0.09154788195141537,0.4249034354861088,0.04761480441873878,0.056799107039205946,1.0,0.0,0.0,0.0,0.0,0.0,26.293707,-4.0626464,PNG-L6 / ds1
artifact_008,Artifact,1.5,cond_png_l6_ds1,0.15,0.09154788195141537,0.4249034354861088,0.04761480441873878,0.056799107039205946,1.0,0.0,0.0,0.0,0.0,0.0,26.029774,-4.2228694,PNG-L6 / ds1
artifact_008,Artifact,2.0,cond_png_l6_ds1,0.2,0.09154788195141537,0.4249034354861088,0.04761480441873878,0.056799107039205946,1.0,0.0,0.0,0.0,0.0,0.0,25.77461,-4.376607,PNG-L6 / ds1
artifact_008,Artifact,3.0,cond_png_l6_ds1,0.3,0.09154788195141537,0.4249034354861088,0.04761480441873878,0.056799107039205946,1.0,0.0,0.0,0.0,0.0,0.0,25.180927,-4.6923356,PNG-L6 / ds1
artifact_008,Artifact,5.0,cond_png_l6_ds1,0.5,0.09154788195141537,0.4249034354861088,0.04761480441873878,0.056799107039205946,1.0,0.0,0.0,0.0,0.0,0.0,23.660925,-5.332032,PNG-L6 / ds1
artifact_008,Artifact,8.0,cond_png_l6_ds1,0.8,0.09154788195141537,0.4249034354861088,0.04761480441873878,0.056799107039205946,1.0,0.0,0.0,0.0,0.0,0.0,22.223078,-6.1755185,PNG-L6 / ds1
artifact_008,Artifact,10.0,cond_png_l6_ds1,1.0,0.09154788195141537,0.4249034354861088,0.04761480441873878,0.056799107039205946,1.0,0.0,0.0,0.0,0.0,0.0,21.749825,-6.410346,PNG-L6 / ds1
artifact_013,Artifact,0.8,cond_png_l6_ds1,0.08,0.2942961029690602,0.514289772560624,0.13001354339064639,0.19850972190778607,0.0,1.0,0.0,0.0,0.0,0.0,6.4215055,15.827114,PNG-L6 / ds1
artifact_013,Artifact,1.0,cond_png_l6_ds1,0.1,0.2942961029690602,0.514289772560624,0.13001354339064639,0.19850972190778607,0.0,1.0,0.0,0.0,0.0,0.0,6.3626904,15.8863,PNG-L6 / ds1
artifact_013,Artifact,1.5,cond_png_l6_ds1,0.15,0.2942961029690602,0.514289772560624,0.13001354339064639,0.19850972190778607,0.0,1.0,0.0,0.0,0.0,0.0,6.188429,16.039688,PNG-L6 / ds1
artifact_013,Artifact,2.0,cond_png_l6_ds1,0.2,0.2942961029690602,0.514289772560624,0.13001354339064639,0.19850972190778607,0.0,1.0,0.0,0.0,0.0,0.0,5.997247,16.179327,PNG-L6 / ds1
artifact_013,Artifact,3.0,cond_png_l6_ds1,0.3,0.2942961029690602,0.514289772560624,0.13001354339064639,0.19850972190778607,0.0,1.0,0.0,0.0,0.0,0.0,5.5917172,16.433214,PNG-L6 / ds1
artifact_013,Artifact,5.0,cond_png_l6_ds1,0.5,0.2942961029690602,0.514289772560624,0.13001354339064639,0.19850972190778607,0.0,1.0,0.0,0.0,0.0,0.0,4.748267,16.935383,PNG-L6 / ds1
artifact_013,Artifact,8.0,cond_png_l6_ds1,0.8,0.2942961029690602,0.514289772560624,0.13001354339064639,0.19850972190778607,0.0,1.0,0.0,0.0,0.0,0.0,3.995022,17.913403,PNG-L6 / ds1
artifact_013,Artifact,10.0,cond_png_l6_ds1,1.0,0.2942961029690602,0.514289772560624,0.13001354339064639,0.19850972190778607,0.0,1.0,0.0,0.0,0.0,0.0,3.7849667,18.241133,PNG-L6 / ds1
artifact_017,Artifact,0.8,cond_png_l6_ds1,0.08,0.13571571973499297,0.6052591236538036,0.07048165205523116,0.12686849359856434,0.0,1.0,0.0,0.0,0.0,0.0,5.8502917,15.016983,PNG-L6 / ds1
artifact_017,Artifact,1.0,cond_png_l6_ds1,0.1,0.13571571973499297,0.6052591236538036,0.07048165205523116,0.12686849359856434,0.0,1.0,0.0,0.0,0.0,0.0,5.7574224,15.0884075,PNG-L6 / ds1
artifact_017,Artifact,1.5,cond_png_l6_ds1,0.15,0.13571571973499297,0.6052591236538036,0.07048165205523116,0.12686849359856434,0.0,1.0,0.0,0.0,0.0,0.0,5.478869,15.338086,PNG-L6 / ds1
artifact_017,Artifact,2.0,cond_png_l6_ds1,0.2,0.13571571973499297,0.6052591236538036,0.07048165205523116,0.12686849359856434,0.0,1.0,0.0,0.0,0.0,0.0,5.2902093,15.54013,PNG-L6 / ds1
artifact_017,Artifact,3.0,cond_png_l6_ds1,0.3,0.13571571973499297,0.6052591236538036,0.07048165205523116,0.12686849359856434,0.0,1.0,0.0,0.0,0.0,0.0,4.9633183,15.876278,PNG-L6 / ds1
artifact_017,Artifact,5.0,cond_png_l6_ds1,0.5,0.13571571973499297,0.6052591236538036,0.07048165205523116,0.12686849359856434,0.0,1.0,0.0,0.0,0.0,0.0,4.35984,16.56893,PNG-L6 / ds1
artifact_017,Artifact,8.0,cond_png_l6_ds1,0.8,0.13571571973499297,0.6052591236538036,0.07048165205523116,0.12686849359856434,0.0,1.0,0.0,0.0,0.0,0.0,3.6783457,17.633522,PNG-L6 / ds1
artifact_017,Artifact,10.0,cond_png_l6_ds1,1.0,0.13571571973499297,0.6052591236538036,0.07048165205523116,0.12686849359856434,0.0,1.0,0.0,0.0,0.0,0.0,3.506649,18.065372,PNG-L6 / ds1
artifact_020,Artifact,0.8,cond_png_l6_ds1,0.08,0.1586249972116264,0.4746354658819605,0.10995544576151466,0.08884119144590344,1.0,0.0,0.0,0.0,0.0,0.0,25.910713,-3.4892137,PNG-L6 / ds1
artifact_020,Artifact,1.0,cond_png_l6_ds1,0.1,0.1586249972116264,0.4746354658819605,0.10995544576151466,0.08884119144590344,1.0,0.0,0.0,0.0,0.0,0.0,25.80444,-3.5338655,PNG-L6 / ds1
artifact_020,Artifact,1.5,cond_png_l6_ds1,0.15,0.1586249972116264,0.4746354658819605,0.10995544576151466,0.08884119144590344,1.0,0.0,0.0,0.0,0.0,0.0,25.587921,-3.6868854,PNG-L6 / ds1
artifact_020,Artifact,2.0,cond_png_l6_ds1,0.2,0.1586249972116264,0.4746354658819605,0.10995544576151466,0.08884119144590344,1.0,0.0,0.0,0.0,0.0,0.0,25.378048,-3.880592,PNG-L6 / ds1
artifact_020,Artifact,3.0,cond_png_l6_ds1,0.3,0.1586249972116264,0.4746354658819605,0.10995544576151466,0.08884119144590344,1.0,0.0,0.0,0.0,0.0,0.0,24.85387,-4.3228455,PNG-L6 / ds1
artifact_020,Artifact,5.0,cond_png_l6_ds1,0.5,0.1586249972116264,0.4746354658819605,0.10995544576151466,0.08884119144590344,1.0,0.0,0.0,0.0,0.0,0.0,23.461082,-5.1049347,PNG-L6 / ds1
artifact_020,Artifact,8.0,cond_png_l6_ds1,0.8,0.1586249972116264,0.4746354658819605,0.10995544576151466,0.08884119144590344,1.0,0.0,0.0,0.0,0.0,0.0,22.119392,-5.9427257,PNG-L6 / ds1
artifact_020,Artifact,10.0,cond_png_l6_ds1,1.0,0.1586249972116264,0.4746354658819605,0.10995544576151466,0.08884119144590344,1.0,0.0,0.0,0.0,0.0,0.0,21.622051,-6.229726,PNG-L6 / ds1
artifact_024,Artifact,0.8,cond_png_l6_ds1,0.08,0.15302594302795067,0.5707145104296074,0.10123527670645242,0.08885632664323273,0.0,1.0,0.0,0.0,0.0,0.0,5.9128685,15.086391,PNG-L6 / ds1
artifact_024,Artifact,1.0,cond_png_l6_ds1,0.1,0.15302594302795067,0.5707145104296074,0.10123527670645242,0.08885632664323273,0.0,1.0,0.0,0.0,0.0,0.0,5.819154,15.16111,PNG-L6 / ds1
artifact_024,Artifact,1.5,cond_png_l6_ds1,0.15,0.15302594302795067,0.5707145104296074,0.10123527670645242,0.08885632664323273,0.0,1.0,0.0,0.0,0.0,0.0,5.5538163,15.41837,PNG-L6 / ds1
artifact_024,Artifact,2.0,cond_png_l6_ds1,0.2,0.15302594302795067,0.5707145104296074,0.10123527670645242,0.08885632664323273,0.0,1.0,0.0,0.0,0.0,0.0,5.3589735,15.615286,PNG-L6 / ds1
artifact_024,Artifact,3.0,cond_png_l6_ds1,0.3,0.15302594302795067,0.5707145104296074,0.10123527670645242,0.08885632664323273,0.0,1.0,0.0,0.0,0.0,0.0,5.0163035,15.927862,PNG-L6 / ds1
artifact_024,Artifact,5.0,cond_png_l6_ds1,0.5,0.15302594302795067,0.5707145104296074,0.10123527670645242,0.08885632664323273,0.0,1.0,0.0,0.0,0.0,0.0,4.3871107,16.591599,PNG-L6 / ds1
artifact_024,Artifact,8.0,cond_png_l6_ds1,0.8,0.15302594302795067,0.5707145104296074,0.10123527670645242,0.08885632664323273,0.0,1.0,0.0,0.0,0.0,0.0,3.6931162,17.63945,PNG-L6 / ds1
artifact_024,Artifact,10.0,cond_png_l6_ds1,1.0,0.15302594302795067,0.5707145104296074,0.10123527670645242,0.08885632664323273,0.0,1.0,0.0,0.0,0.0,0.0,3.5148776,18.066103,PNG-L6 / ds1
artifact_030,Artifact,0.8,cond_png_l6_ds1,0.08,0.06701019429387227,0.5113762036391443,0.06559977640077852,0.03322096571909502,1.0,0.0,0.0,0.0,0.0,0.0,26.381506,-3.5715349,PNG-L6 / ds1
artifact_030,Artifact,1.0,cond_png_l6_ds1,0.1,0.06701019429387227,0.5113762036391443,0.06559977640077852,0.03322096571909502,1.0,0.0,0.0,0.0,0.0,0.0,26.304394,-3.624736,PNG-L6 / ds1
artifact_030,Artifact,1.5,cond_png_l6_ds1,0.15,0.06701019429387227,0.5113762036391443,0.06559977640077852,0.03322096571909502,1.0,0.0,0.0,0.0,0.0,0.0,26.041185,-3.8558218,PNG-L6 / ds1
artifact_030,Artifact,2.0,cond_png_l6_ds1,0.2,0.06701019429387227,0.5113762036391443,0.06559977640077852,0.03322096571909502,1.0,0.0,0.0,0.0,0.0,0.0,25.707327,-4.1403127,PNG-L6 / ds1
artifact_030,Artifact,3.0,cond_png_l6_ds1,0.3,0.06701019429387227,0.5113762036391443,0.06559977640077852,0.03322096571909502,1.0,0.0,0.0,0.0,0.0,0.0,25.05465,-4.543438,PNG-L6 / ds1
artifact_030,Artifact,5.0,cond_png_l6_ds1,0.5,0.06701019429387227,0.5113762036391443,0.06559977640077852,0.03322096571909502,1.0,0.0,0.0,0.0,0.0,0.0,23.564676,-5.2256465,PNG-L6 / ds1
artifact_030,Artifact,8.0,cond_png_l6_ds1,0.8,0.06701019429387227,0.5113762036391443,0.06559977640077852,0.03322096571909502,1.0,0.0,0.0,0.0,0.0,0.0,22.18174,-6.0797133,PNG-L6 / ds1
artifact_030,Artifact,10.0,cond_png_l6_ds1,1.0,0.06701019429387227,0.5113762036391443,0.06559977640077852,0.03322096571909502,1.0,0.0,0.0,0.0,0.0,0.0,21.704462,-6.3391438,PNG-L6 / ds1
artifact_034,Artifact,0.8,cond_png_l6_ds1,0.08,0.03056057462803096,0.6376144821942136,0.05274327161041341,0.007617560664208531,0.0,1.0,0.0,0.0,0.0,0.0,5.3203616,14.691754,PNG-L6 / ds1
artifact_034,Artifact,1.0,cond_png_l6_ds1,0.1,0.03056057462803096,0.6376144821942136,0.05274327161041341,0.007617560664208531,0.0,1.0,0.0,0.0,0.0,0.0,5.241488,14.750103,PNG-L6 / ds1
artifact_034,Artifact,1.5,cond_png_l6_ds1,0.15,0.03056057462803096,0.6376144821942136,0.05274327161041341,0.007617560664208531,0.0,1.0,0.0,0.0,0.0,0.0,5.044567,14.918935,PNG-L6 / ds1
artifact_034,Artifact,2.0,cond_png_l6_ds1,0.2,0.03056057462803096,0.6376144821942136,0.05274327161041341,0.007617560664208531,0.0,1.0,0.0,0.0,0.0,0.0,4.887591,15.083927,PNG-L6 / ds1
artifact_034,Artifact,3.0,cond_png_l6_ds1,0.3,0.03056057462803096,0.6376144821942136,0.05274327161041341,0.007617560664208531,0.0,1.0,0.0,0.0,0.0,0.0,4.610591,15.4337435,PNG-L6 / ds1
artifact_034,Artifact,5.0,cond_png_l6_ds1,0.5,0.03056057462803096,0.6376144821942136,0.05274327161041341,0.007617560664208531,0.0,1.0,0.0,0.0,0.0,0.0,4.0798726,16.29936,PNG-L6 / ds1
artifact_034,Artifact,8.0,cond_png_l6_ds1,0.8,0.03056057462803096,0.6376144821942136,0.05274327161041341,0.007617560664208531,0.0,1.0,0.0,0.0,0.0,0.0,3.429257,17.480896,PNG-L6 / ds1
artifact_034,Artifact,10.0,cond_png_l6_ds1,1.0,0.03056057462803096,0.6376144821942136,0.05274327161041341,0.007617560664208531,0.0,1.0,0.0,0.0,0.0,0.0,3.2813838,17.913013,PNG-L6 / ds1
artifact_038,Artifact,0.8,cond_png_l6_ds1,0.08,0.454081063597225,0.7685547804127989,0.4217125903437398,0.4143705608208697,0.0,1.0,0.0,0.0,0.0,0.0,6.8330755,17.495035,PNG-L6 / ds1
artifact_038,Artifact,1.0,cond_png_l6_ds1,0.1,0.454081063597225,0.7685547804127989,0.4217125903437398,0.4143705608208697,0.0,1.0,0.0,0.0,0.0,0.0,6.8130665,17.515364,PNG-L6 / ds1
artifact_038,Artifact,1.5,cond_png_l6_ds1,0.15,0.454081063597225,0.7685547804127989,0.4217125903437398,0.4143705608208697,0.0,1.0,0.0,0.0,0.0,0.0,6.7593946,17.569132,PNG-L6 / ds1
artifact_038,Artifact,2.0,cond_png_l6_ds1,0.2,0.454081063597225,0.7685547804127989,0.4217125903437398,0.4143705608208697,0.0,1.0,0.0,0.0,0.0,0.0,6.7008743,17.62731,PNG-L6 / ds1
artifact_038,Artifact,3.0,cond_png_l6_ds1,0.3,0.454081063597225,0.7685547804127989,0.4217125903437398,0.4143705608208697,0.0,1.0,0.0,0.0,0.0,0.0,6.558008,17.757145,PNG-L6 / ds1
artifact_038,Artifact,5.0,cond_png_l6_ds1,0.5,0.454081063597225,0.7685547804127989,0.4217125903437398,0.4143705608208697,0.0,1.0,0.0,0.0,0.0,0.0,6.1160927,18.05172,PNG-L6 / ds1
artifact_038,Artifact,8.0,cond_png_l6_ds1,0.8,0.454081063597225,0.7685547804127989,0.4217125903437398,0.4143705608208697,0.0,1.0,0.0,0.0,0.0,0.0,5.0019045,18.48383,PNG-L6 / ds1
artifact_038,Artifact,10.0,cond_png_l3_ds1,1.0,0.454081063597225,0.7685547804127989,0.4217125903437398,0.4143705608208697,0.0,1.0,0.0,0.0,0.0,0.0,4.665773,18.579817,PNG-L3 / ds1
artifact_040,Artifact,0.8,cond_png_l6_ds1,0.08,0.6287001717638137,0.8042278055797542,0.7465901849253271,0.5432341270014218,1.0,0.0,0.0,0.0,0.0,0.0,21.936157,-1.4822015,PNG-L6 / ds1
artifact_040,Artifact,1.0,cond_png_l6_ds1,0.1,0.6287001717638137,0.8042278055797542,0.7465901849253271,0.5432341270014218,1.0,0.0,0.0,0.0,0.0,0.0,21.926563,-1.4908932,PNG-L6 / ds1
artifact_040,Artifact,1.5,cond_png_l6_ds1,0.15,0.6287001717638137,0.8042278055797542,0.7465901849253271,0.5432341270014218,1.0,0.0,0.0,0.0,0.0,0.0,21.899454,-1.513334,PNG-L6 / ds1
artifact_040,Artifact,2.0,cond_png_l6_ds1,0.2,0.6287001717638137,0.8042278055797542,0.7465901849253271,0.5432341270014218,1.0,0.0,0.0,0.0,0.0,0.0,21.874111,-1.5381882,PNG-L6 / ds1
artifact_040,Artifact,3.0,cond_png_l6_ds1,0.3,0.6287001717638137,0.8042278055797542,0.7465901849253271,0.5432341270014218,1.0,0.0,0.0,0.0,0.0,0.0,21.813639,-1.5971569,PNG-L6 / ds1
artifact_040,Artifact,5.0,cond_png_l6_ds1,0.5,0.6287001717638137,0.8042278055797542,0.7465901849253271,0.5432341270014218,1.0,0.0,0.0,0.0,0.0,0.0,21.654312,-1.7751293,PNG-L6 / ds1
artifact_040,Artifact,8.0,cond_png_l3_ds1,0.8,0.6287001717638137,0.8042278055797542,0.7465901849253271,0.5432341270014218,1.0,0.0,0.0,0.0,0.0,0.0,21.400522,-2.1093585,PNG-L3 / ds1
